Date,Date,Q (m3/s),T (C)
2022-05-15 00:00:00,2022-05-15 00:00:00,0.015442259,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.016849047,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.016812403,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.016767124,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.017149785,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.016073636,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.015840773,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.014745698,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.015426272,
2022-05-15 00:00:00,2022-05-15 00:00:00,0.015338555,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.014868438,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.015131586,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.014610468,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.01417589,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.014303419,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013337125,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012907681,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013194379,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013035661,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012652123,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012058878,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.011737469,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012331375,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013074451,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012930192,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013380566,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013155856,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013939026,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013143083,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012412149,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012724191,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.012833665,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013309216,
2022-05-16 00:00:00,2022-05-16 00:00:00,0.013543606,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.013058309,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012633019,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012512774,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012525351,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.0122408,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011919552,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010901707,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010603092,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010849718,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010808721,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010287892,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.009898619,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.009559438,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010281838,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011063367,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011924091,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012004644,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012133419,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011839897,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011678693,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.01141441,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.010714153,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.011795153,
2022-05-17 00:00:00,2022-05-17 00:00:00,0.012055792,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011473856,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011264626,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.012575542,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.012259242,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011786692,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011013468,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.010737138,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011219801,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011021657,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.01069621,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.010149191,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.010465258,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011749065,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.01224027,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.013176908,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.013933646,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.014464966,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.013817639,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.012920107,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.01207249,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.011406114,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.012202814,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.012843137,
2022-05-18 00:00:00,2022-05-18 00:00:00,0.013024625,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.013156992,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.013325844,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.012670745,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.012447716,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011845791,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011625306,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011753833,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011403314,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011692576,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011178827,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.010825699,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.010990767,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011926271,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011457171,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.01188024,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.012063012,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.012350422,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.01227574,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.011997384,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.013822197,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.01281234,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.012881956,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.015058599,
2022-05-19 00:00:00,2022-05-19 00:00:00,0.016083266,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.016260221,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015934174,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015838933,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015736745,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015377237,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014450677,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014437773,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014164988,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014114194,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.01501519,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014522409,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.013206586,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015665908,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014803018,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.014304693,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.017094975,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.015751496,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.017135931,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.018096645,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.016548849,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.016410799,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.016251202,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.017303614,
2022-05-20 00:00:00,2022-05-20 00:00:00,0.018048567,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.017628732,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.017482931,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.017176406,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.016009375,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.016473862,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.016116049,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.01500632,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015026921,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015167869,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.01550024,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015202338,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.014481337,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015112432,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015271459,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015575932,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015542959,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.015166759,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.014271971,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.013892825,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.013342023,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.013785568,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.01354883,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.01365874,
2022-05-21 00:00:00,2022-05-21 00:00:00,0.014841219,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.015593239,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.014501651,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.014123992,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.014113686,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.014616794,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.01431055,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.013426053,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.013111552,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.013861531,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.013973778,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.013228011,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.012787223,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.012309143,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.011998769,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.011997517,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.012104615,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.010844414,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.011067897,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.011047838,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.010265157,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.010730563,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.011287276,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.01165274,
2022-05-22 00:00:00,2022-05-22 00:00:00,0.010792436,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.011480521,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.010653998,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.010962449,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.011693753,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.010867921,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.010442325,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009702472,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.01035053,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.00982061,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009828296,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009995767,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009481506,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009655789,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009126979,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009634929,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009063625,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009023657,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009098094,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.00909591,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.008657181,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.008560479,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.008553613,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009308648,
2022-05-23 00:00:00,2022-05-23 00:00:00,0.009882755,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009904896,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009433912,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009754555,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009074753,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009765713,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008703324,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008622965,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.009161252,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.00915054,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008653599,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008201425,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008171641,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008115553,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007725231,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008182235,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007534994,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007912617,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007198242,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007673487,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.006901686,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007884862,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.007247698,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008599696,
2022-05-24 00:00:00,2022-05-24 00:00:00,0.008999319,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.008901761,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.008914087,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.008419777,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.00788339,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007829334,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007642956,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007180749,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007481902,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007309326,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007147741,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006952138,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007141674,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007178665,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006644365,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006745837,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006547193,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006546119,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006602318,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.005921259,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.005843832,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.00591412,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.005866347,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.006516016,
2022-05-25 00:00:00,2022-05-25 00:00:00,0.007123318,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006603782,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006850196,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006341577,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006308793,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006465691,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.00645206,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.0061384,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006129884,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005981948,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.00597692,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005695019,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005708828,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005596579,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005603961,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005643508,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.00594755,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005766357,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005746628,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005686771,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005378913,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005751344,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005524791,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.005996602,
2022-05-26 00:00:00,2022-05-26 00:00:00,0.006316221,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.006263598,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.00627881,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.006322958,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.00644447,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005951986,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005765343,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005237475,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005565667,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.00550241,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005832413,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005440385,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005066391,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005175471,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005548975,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.006160618,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.00595412,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005712316,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005220769,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005234991,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005756301,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005537306,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.00516637,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.005901156,
2022-05-27 00:00:00,2022-05-27 00:00:00,0.0059388,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.006584235,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.006477911,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.006535912,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005991479,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005910349,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005759363,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005519162,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.00584141,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005927631,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005905024,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005490043,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005259326,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005584525,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005707881,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.005594884,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.006115992,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.006628208,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.009085986,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.009769059,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.009858914,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.009348055,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.009634137,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.010033279,
2022-05-28 00:00:00,2022-05-28 00:00:00,0.010697154,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.009670716,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.010674328,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.010746979,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.0107245,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.01095193,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011259693,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011874264,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011232629,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.010732449,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011941919,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.012225322,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011223582,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.010886227,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011743707,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.012812217,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.009084204,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.009063462,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.012660917,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011972874,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.013138002,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.010647424,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.011246802,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.01158417,
2022-05-29 00:00:00,2022-05-29 00:00:00,0.013503758,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.014546114,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.013780096,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.012955633,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011946976,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.012617883,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011846341,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.01166414,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011025233,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011433425,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011236385,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010125143,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010629893,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010823681,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010807422,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010876338,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011029623,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010317323,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.008829745,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.008608803,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010521084,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011126996,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010004275,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.010632071,
2022-05-30 00:00:00,2022-05-30 00:00:00,0.011135153,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.011098272,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.010649989,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.01090745,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.010127356,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.010112381,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.009728947,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.009235163,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.008947298,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.00835833,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.008410379,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.008395526,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.008098421,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.00824305,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.00859536,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007544497,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007601922,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007409829,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007256394,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007358136,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.006791508,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.006889547,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.007293934,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.00818265,
2022-05-31 00:00:00,2022-05-31 00:00:00,0.008506052,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.008318329,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.008429801,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.008260305,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.00794413,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007763777,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.00746561,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007243603,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007599251,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007973695,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007517344,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006992619,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006654688,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006445495,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006457059,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006746823,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.00671359,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006447503,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006565267,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006071992,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.005688229,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.005821318,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.005911126,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.006503516,
2022-06-01 00:00:00,2022-06-01 00:00:00,0.007476117,
2022-06-02 00:00:00,2022-06-02 00:00:00,0.006623189,
2022-06-02 00:00:00,2022-06-02 00:00:00,0.006786353,
2022-06-02 00:00:00,2022-06-02 00:00:00,0.007089641,
2022-06-02 00:00:00,2022-06-02 00:00:00,0.006617494,
2022-06-02 00:00:00,2022-06-02 00:00:00,0.006480565,
